dba_name,address,zip,state
culver's of chicago pullman,11050 s doty ave,60628,il
culver's of chicago ravenswood,1819 w montrose ave,60613,il
culver's of chicago wrigleyville,1111 w addison st,60613,il
culver's of midway,6541 s cicero ave,60638,il
cumin restaurant,1414 n milwaukee ave,60622,il
cumin restaurant lv,1039 w belmont ave,60657,il
cupitol,135 n clinton,60661,il
cupitol coffee & eatery,455 e illinois st,60611,il
currency exchange cafe bing,305 307 e garfield,60637,il
currumba colombian food,2701 w division st,60622,il
curry blah blah,171 n wells st,60606,il
curry kithcen,5304 w devon ave,60646,il
curry on fire,1030 w taylor st,60607,il
cutie pie's kitchen,752 w 78th st,60620,il
czerwone jabluszko restaurant,6474 n milwaukee ave,60631,il
d 4 restaurant,5806 n western ave,60659,il
d and d fresh food llc,1229 e 87th st,60619,il
d cuisine,2723 n clark st,60614,il
d fruta la vida llc,3739 w fullerton ave,60647,il
"d train food mart, inc",447 e 63rd st,60637,il
d&d express restaurant,2520 s halsted st,60608,il
d' candela,3447 3449 w irving park rd,60618,il
d'agostino's ii,752 n ogden ave,60642,il
d'agostinos pizza,1351 w addison st,60613,il
d'cuba,5653 w fullerton ave,60639,il
d'nuez,2000 w 18th st,60608,il
d'nuez,4125 s archer ave,60632,il
d.p. dough,1751 n sheffield ave,60614,il
d4 irish pub & cafe,345 e ohio st,60611,il
da hit bbq & jerk,633 n cicero ave,60644,il
da sandwich shop llc,2053 w 79th st,60620,il
da town soul fast food corp.,5458 s halsted st,60609,il
daboba,2142 s archer ave,60616,il
daebak korean bbq,2017 s wells st,60616,il
daeebak korean bbq wp,1266 n milwaukee ave,60622,il
daifuku ramen,2155 s china pl,60616,il
daily food gourmet llc,1010 w argyle st,60640,il
daily grind,122 s michigan ave,60603,il
dairy queen,2200 n lincoln ave,60614,il
dairy queen brazer,5636 w irving park rd,60634,il
daisies,2375 2377 n milwaukee ave,60647,il
daisies,2523 n milwaukee ave,60647,il
daisy's po'boy and tavern,5215 s harper ave,60615,il
dak,1104 w granville ave,60660,il
dakota 94,5304 w devon ave,60646,il
dakshin indian restuarant,408 s clark st,60605,il
dal paeng yi  rest,3236 w bryn mawr ave,60659,il
daley's restaurant,6257 s cottage grove ave,60637,il
damaojia,1217 1219 w fullerton ave,60614,il
damas,2221 n lincoln ave,60614,il
damato bakery #1,1124 w grand ave,60642,il
damenzo's inc,2322 2324 w taylor st,60612,il
damira,14 w superior st,60654,il
damn fine coffee bar,3317 w armitage ave,60647,il
damon & 55th market,1951 w garfield blvd,60636,il
dan's bakery& eatery,2521 23 w 79th st,60652,il
"dan's hot dog stand,inc.",9314 s ashland ave,60620,il
danang kitchen,1019 1 2 w argyle st,60640,il
"dancen grill restaurant, inc.",5114 n lincoln ave,60625,il
dandana inc.,5324 n kedzie ave,60625,il
dank haus german american cultural center,4740 n western ave,60625,il
danke market,125 s clark st,60603,il
danny's pizza,3257 w 26th st,60623,il
danny's pizza place,6021 s archer ave,60638,il
"dante's pizza,inc.",3028 w armitage ave,60647,il
dao thai restraunt,230 e ohio st,60611,il
dapper's east restaurant,2901 w addison st,60618,il
dark matter coffee,736 738 n western ave,60612,il
dash of salt and pepper,2201 n lincoln ave,60614,il
dastarkhwan,6418 n western ave,60645,il
dat donut,8251 s cottage grove ave,60619,il
dating duck food llc,2002 s wentworth ave,60616,il
dave fromans,2436 n milwaukee ave,60647,il
dave's hot chicken,3643 n western ave,60618,il
davenport's,1383 n milwaukee ave,60622,il
david's grill,800 w cermak rd,60608,il
dawali jerusalem kitchen,319 s jefferson st,60661,il
dawn,1642 e 56th st,60637,il
dawson,730 736 w grand ave,60654,il
dba garrett popcorn shops,27 w jackson blvd,60604,il
"dcrg, inc.",1720 n california ave,60647,il
de arcos pizza & restaurant,2832 e 87th st,60617,il
de borincuba restaurant,2727 w fullerton ave,60647,il
de cache food service inc la lagartija,132 s ashland ave,60607,il
deadbolt,2928 w fullerton ave,60647,il
dear margaret,2965 n lincoln ave,60657,il
dear sub,4749 w north ave,60639,il
dearly beloved chicago,900 n franklin st,60610,il
debevic's restaurant,159 e ohio st,60611,il
decadent chicago,1355 s michigan ave,60605,il
declan's irish pub,1240 n wells st,60610,il
dee dees kitchen,1945 e 79th st,60649,il
dee's restaurant inc,1114 1118 w armitage ave,60614,il
deep purpl,1001 w north ave,60642,il
deep purpl,1137 w sheridan rd,60660,il
deep purpl,1375 n milwaukee ave,60622,il
deep purpl,162 n elizabeth st,60607,il
deep purpl,2472 n clark st,60614,il
deep purpl,500 w madison st,60661,il
deep purpl,5229 s harper ct,60615,il
deep purpl,810 n clark st,60610,il
deep purple fons,32 e randolph st,60601,il
deja vu showgirls,750 s clinton st,60607,il
dejurs madison corp dba dunkin' donuts,1519 w madison,60607,il
del borrego inc,3002 s pulaski rd,60623,il
del carmen mexican street food,2032 n damen ave,60647,il
del seoul,2568 2570 n clark st,60614,il
del toro,2133 2139 s halsted st,60608,il
deleite restaurant,1658 w cermak rd,60608,il
deleite's pizza and mexican food llc,3576 n milwaukee ave,60641,il
delhi darbar,3010 w devon ave,60659,il
"deli boutique, wine and spirits",2318 n clark st,60614,il
deli king,410 w 71st st,60621,il
deli starbuck's,11601 w touhy ave,60666,il
delicia crucita corp.,3810 n central ave,60634,il
delicias de maria,3685 s archer ave,60609,il
delicias el catrachito,5846 w montrose ave,60634,il
delicias el catrachito llc,3418 w montrose ave,60618,il
delicias mexicana restaurant,4148 w 26th st,60623,il
"delicious pho, inc.",5033 n elston ave,60630,il
delitime l.l.c.,8745 w higgins rd,60631,il
dell' rooster,1825 w chicago ave,60622,il
delmonico,111 w washington st,60602,il
delta sky club,11601 w touhy ave,60666,il
demera ethiopian restaurant,4801 n broadway,60640,il
demitasse,1066 w taylor st,60607,il
dena kitchen,3306 w fullerton ave,60647,il
denden restaurant,6635 n clark st,60626,il
dennis pizza guzman,4030 w 26th st,60623,il
dennis pizza inc.,3257 w 26th st,60623,il
dennis' b & k,3806 w 26th st,60623,il
denucci's,503 w dickens ave,60614,il
depasada restaurant,1517 w taylor st,60607,il
depaul university loop campus bookstore #085,1 e jackson blvd,60604,il
derice asian cusine,918 920 e 47th st,60653,il
desert hawk,2049 w division st,60622,il
devil dawgs,1431 n milwaukee ave,60622,il
devil dawgs,939 w belmont ave,60657,il
devil dawgs gold coast,804 n rush st,60611,il
"devil dawgs on state street, llc",767 s state st,60605,il
dht chicago llc,942 w montrose ave,60613,il
di di raminov show inc,6218 w belmont ave,60634,il
di vita's restaurant & pizza,3753 w belmont ave,60618,il
"diageo americas supply, inc.",901 w kinzie st,60607,il
diamond hook restaurant,1450 w webster ave,60614,il
diana's food & restaurant,1000 n francisco ave,60622,il
dib sushi bar and thai cuisine,1025 w lawrence ave,60640,il
dicey's pizza & tavern,2109 2111 w chicago ave,60622,il
dicola seafood,10754 s western ave,60643,il
diego,459 n ogden ave,60642,il
diggity dogs,11055 s pulaski rd,60655,il
digos tacos,2624 w north ave,60647,il
dim dim food inc,2820 2822 s wentworth ave,60616,il
"dim sum house, inc",2610 s wentworth ave,60616,il
dimo's pizza lincoln square llc,4647 n lincoln ave,60625,il
dimo's pizza six corners,1615 n damen ave,60647,il
dimo's pizza wrigleyville,3463 n clark st,60657,il
diner grill,1635 w irving park rd,60613,il
dinico's pizza ii,2341 n narragansett ave,60639,il
dinner with a view,401 n michigan ave,60611,il
dino's pizza,7004 7006 w higgins ave,60656,il
dinos foods corp.,4135 s archer ave,60632,il
dir nutricion,4821 w diversey,60639,il
dirksen us courthouse,219 s dearborn st,60604,il
dirty tiffs cafe,225 e 47th st,60653,il
disco tacos,1605 w montrose ave,60613,il
dishroulette kitchen,1316 w 18th st,60608,il
district house,5722 w higgins ave,60630,il
diva restaurant,3542 n halsted st,60657,il
divan chicago,868 n franklin st,60610,il
diver,3469 3475 n clark st,60657,il
diversey river bowl lounge,2211 w diversey pkwy,60647,il
divine nutrition spot,5010 n pulaski rd,60630,il
divinity school coffee shop,1025 e 58th st,60637,il
dj's great room laya & ringo's,920 n wells st,60610,il
dmen tap,2849 w belmont ave,60618,il
dmk burger bar,2954 n sheffield ave,60657,il
dmmino's #2791,509 n orleans st,60654,il
do eat,3141 s halsted st,60608,il
do rite donut kiosk,835 n michigan ave,60611,il
do rite donuts,181 n morgan st,60607,il
do rite donuts,233 e erie st,60611,il
do rite donuts & chicken,1027 w addison st,60613,il
do rite donuts & chicken,233 s wacker dr,60606,il
doc b's,55 e grand ave,60611,il
doc b's fresh kitchen,100 e walton st,60611,il
dock's great fish,321 e 35th st,60616,il
dock's great fish 119th,11710 s marshfield ave,60643,il
docks,112 w 87th st,60620,il
doctor bird's patty shack,1215 n milwaukee ave,60642,il
dodomi sushi rotary,4521 n sheridan rd,60640,il
doe doe eatery,6620 w north ave,60707,il
dog haus,1322 s halsted st,60607,il
dog haus,2464 2466 n lincoln ave,60614,il
dog haus restaurant,204 n wells st,60606,il
dolce arte llc,3622 s morgan st,60609,il
dolci amori,1150 n state st,60610,il
dolci amori,2010 w pierce ave,60622,il
dolci amori,3025 n clark st,60657,il
dollop,150 n michigan ave,60601,il
dollop coffee,130 e randolph st,60601,il
dollop coffee,225 w washington st,60606,il
dollop coffee and tea,4181 n clarendon ave,60613,il
dollop coffee bar,808 n wells st,60610,il
dollop coffee bar,866 n dewitt pl,60611,il
dollop coffee co,130 e randolph st,60601,il
dollop coffee co,1636 w montrose ave,60613,il
dollop coffee co,55 w monroe st,60603,il
dollop coffee co at the fisher building,343 s dearborn st,60604,il
dollop coffee co.,801 s financial pl,60605,il
dollop coffee company,345 e ohio st,60611,il
dollop diner,5060 n clark st,60640,il
dollop diner cafe & bar,1210 s indiana ave,60605,il
dolls kitchen and catering llc,1014 s western ave,60612,il
dolo garden restaurant & bar,2222 2224 s archer ave,60616,il
doma,944 946 n orleans st,60610,il
domino's,1229 n clybourn ave,60610,il
domino's,2331 w madison st,60612,il
domino's,2401 n clybourn ave,60614,il
domino's,2508 w cermak rd,60608,il
domino's,3336 n harlem ave,60634,il
domino's,3918 3920 n cicero ave,60641,il
domino's,4039 w 26th st,60623,il
domino's,4707 s kedzie ave,60632,il
domino's,800 n kedzie ave,60651,il
domino's,901 w madison st fl 1,60607,il
domino's #2881,1229 n clybourn ave,60610,il
domino's pizza,1415 w irving park rd,60613,il
domino's pizza,1453 e hyde park blvd,60615,il
domino's pizza,2231 n lincoln ave,60614,il
domino's pizza,2401 n clybourn ave,60614,il
domino's pizza,2455 w fullerton ave,60647,il
domino's pizza,3103 n clark st,60657,il
domino's pizza,3144 w devon ave,60659,il
domino's pizza,4323 s ashland ave,60609,il
domino's pizza,4608 w fullerton ave,60639,il
domino's pizza,5008 n pulaski rd,60630,il
domino's pizza,5401 s harlem ave,60638,il
domino's pizza,5912 n clark st,60660,il
domino's pizza,6607 n clark st,60626,il
domino's store 2986,3336 n harlem ave,60634,il
dominos,1234 s canal st,60607,il
dominos,1415 w irving park rd,60613,il
dominos,5018 s pulaski rd,60632,il
dominos,509 n orleans st,60654,il
dominos,5410 w devon ave,60646,il
dominos,901 w madison st fl 1,60607,il
dominos pizza,1234 s canal st,60607,il
dominos pizza,2035 e 95th st,60617,il
dominos pizza,2101 e 71st st,60649,il
dominos pizza,2337 w cermak rd,60608,il
dominos pizza,4323 s ashland ave,60609,il
dominos pizza,5628 w fullerton ave,60639,il
dominos pizza,6433 s pulaski rd,60629,il
dominos pizza,800 n kedzie ave,60651,il
dominos pizza,8357 s cottage grove ave,60619,il
don bucio's taqueria,2763 n milwaukee ave,60647,il
don memo mexican restaurant,10536 s torrence ave,60617,il
don pablo's kitchen and bakeshop,1007 w argyle st,60640,il
don pan bakery,5154 s kedzie ave,60632,il
don pedro carnitas,1113 w 18th st,60608,il
don pedro mexican restaurant,4064 n lincoln ave,60618,il
don pepe,3616 w 26th st,60623,il
don pez,844 w armitage ave,60614,il
"don's hamburgers, inc.",1837 s western ave,60608,il
dona blanca,3641 w fullerton ave,60647,il
dona natys tacos,1815 w chicago ave,60622,il
dona tola,3751 n southport ave,60613,il
donalds famous hot dogs,2325 s western ave,60608,il
doner 97,2435 n clark st,60614,il
dong ky restaurant & bakery,4877 n broadway,60640,il
dong ne,3108 n broadway,60657,il
dongpo impression,228 w cermak rd,60616,il
dons drive in inc.,7748 s kedzie ave,60652,il
"donut dudes, inc.",10301 s kedzie ave,60655,il
donutslut,1605 w grand ave,60622,il
dooby,3124 n broadway,60657,il
doppio coffee house,3054 n greenview ave,60657,il
doreen's pizzeria,13201 s baltimore ave,60633,il
dorian's,1939 1941 w north ave,60622,il
dorothy's bistro,3524 w fullerton ave,60647,il
dos bros fresh mexican grill,26 s clinton st,60661,il
dos bros fresh mexican grill,3944 n sheridan rd,60613,il
dos bros fresh mexican grill,729 s state st,60605,il
dos bros fresh mexican grill,800 n milwaukee ave,60642,il
dos toros taqueria,1 n dearborn st,60602,il
dos toros taqueria,300 s wacker dr,60606,il
dos urban cantina,2829 2831 w armitage ave,60647,il
dosbros fresh mexican grill,637 n wells st,60654,il
double bubble,6036 n broadway,60660,il
"double happiness enterprises, inc.",1061 w argyle st,60640,il
doubletree by hilton chicago magnificent mile,300 e ohio st,60611,il
dough bros,400 n state st,60654,il
doughboy's chicago,352 e 71st st,60619,il
doughlicious wraps,5237 w madison st,60644,il
dove's luncheonette,1543 1545 n damen ave,60622,il
downstate donuts,1132 w wilson ave,60640,il
downtown bp & subway,750 n wells st,60610,il
dozzy's grill,1811 1835 w harrison st,60612,il
"dr. mlk, jr. park and family entertainment center",1219 w 76th st,60620,il
dragon bowl,220 w 31st st,60616,il
dragon del maguey,3552 3554 n pulaski rd,60641,il
dragon gate,6528 n clark st,60626,il
dragon sushi bar llc,39 n wells st,60606,il
dragonbites,2104 s california ave,60608,il
dragonlady lounge,3188 n elston ave,60618,il
dream nutrition cafe,6206 n broadway,60660,il
drew's on halsted,3201 n halsted st,60657,il
drink happy thoughts,2415 w north ave,60647,il
drink happy thoughts,942 w montrose ave,60613,il
drip collective llc,172 n racine ave,60607,il
drippin' bites,6808 n sheridan rd,60626,il
dryhop brewers,3155 3159 n broadway,60657,il
ds tequila co.,3350 3352 n halsted st,60657,il
dstrkt bar & grill,1540 n milwaukee ave,60622,il
dublin bar & grill,1050 n state st,60610,il
duck duck goat,851 857 w fulton market,60607,il
duelire vino & cucina,4520 n lincoln ave,60625,il
duffy's tavern & grille,420 422 w diversey pkwy,60614,il
duke's,5659 n central ave,60646,il
duks red hots,636 n ashland ave,60622,il
dulce cafe cubano llc,5100 s racine ave,60609,il
dulce cafe cubano llc.,2824 w 55th st,60632,il
dulce de leche cafe 1,1127 w bryn mawr ave,60660,il
dulce de leche cafecito,4054 n western ave,60618,il
dulce mami cafe chicago llc,2559 w 51st st,60632,il
dulce mesa,2835 n central ave,60634,il
dunkin,10000 w ohare st,60666,il
dunkin,211 w adams st,60606,il
dunkin,3505 w roosevelt rd,60624,il
dunkin,4302 s ashland ave,60609,il
dunkin,4453 s archer ave,60632,il
dunkin,4612 w 59th st,60629,il
dunkin,6903 s perry ave,60621,il
dunkin baskin,2247b n milwaukee ave,60647,il
dunkin baskin robbins,782 n laramie ave,60644,il
dunkin donut,10000 w ohare st,60666,il
dunkin donut,2111 w division st,60622,il
dunkin donut,9100 s commercial ave,60617,il
dunkin donut baskin robin & togo's,5959 w diversey ave,60639,il
dunkin donuts,10 w chicago ave,60654,il
dunkin donuts,100 w randolph st,60601,il
dunkin donuts,100 w randolph st ste c 19,60601,il
dunkin donuts,101 n western ave,60612,il
dunkin donuts,1015 w lake st,60607,il
dunkin donuts,10351 s torrence ave,60617,il
dunkin donuts,10401 s western ave,60643,il
dunkin donuts,105 w madison st,60602,il
dunkin donuts,1117 w granville ave,60660,il
dunkin donuts,11601 w touhy ave,60666,il
dunkin donuts,120 w 87th st,60620,il
dunkin donuts,1234 n halsted ave,60642,il
dunkin donuts,1244 n ashland ave,60622,il
dunkin donuts,1316 w cermak rd,60608,il
dunkin donuts,1321 w fullerton,60614,il
dunkin donuts,133 w 87th st,60620,il
dunkin donuts,1355 1357 w morse ave,60626,il
dunkin donuts,1465 w 95th st,60643,il
dunkin donuts,150 w 63rd st,60621,il
dunkin donuts,1550 w garfield blvd,60609,il
dunkin donuts,1575 s michigan ave,60605,il
dunkin donuts,1659 w 18th st,60608,il
dunkin donuts,1743 w lawrence ave,60640,il
dunkin donuts,1745 n sheffield ave,60614,il
dunkin donuts,1768 w armitage ave,60622,il
dunkin donuts,1943 w monterey ave,60643,il
dunkin donuts,1954 w peterson ave,60660,il
dunkin donuts,2 n riverside plz,60606,il
dunkin donuts,200 w randolph st bldg,60606,il
dunkin donuts,201 w lake st,60606,il
